CRASH_ID,CRASH_DATE,CRASH_TIME,SEVERITY,CRASH_TYPE,CYCLISTS,CYCLIST_CASUALTIES,REPORTED_LOCATION,LATITUDE,LONGITUDE,LOCATION_1
1084780,26 April 2014,11:00,Injury,Right angle collision,1,1,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311098,149.141787,"(-35.311098, 149.141787)"
1070622,05 September 2013,17:30,Property Damage Only,Same direction side swipe,1,0,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311164,149.141729,"(-35.311164, 149.141729)"
1078026,24 December 2013,08:00,Property Damage Only,Right angle collision,1,0,WENTWORTH/LEICHHARDT/MILDURA INTERSECTION,-35.320624,149.148002,"(-35.320624, 149.148002)"
1151895,17 January 2017,08:30,Injury,Same direction side swipe,1,1,WENTWORTH/GILES INTERSECTION,-35.313798,149.144049,"(-35.313798, 149.144049)"
1160654,04 May 2017,08:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA/BURKE INTERSECTION,-35.321926,149.145005,"(-35.321926, 149.145005)"
1173017,21 November 2017,18:00,Injury,Rear end collision,1,1,HUME/WENTWORTH INTERSECTION,-35.322537,149.14928,"(-35.322537, 149.14928)"
1216446,28 September 2019,08:10,Injury,Rear end collision,1,1,BUGDEN AVENUE (BRAMSTON -> LARCOMBE),-35.405786,149.120177,"(-35.405786, 149.120177)"
1216473,02 October 2019,18:00,Property Damage Only,Right angle collision,1,0,ELDER/LIMESTONE/HIGGINS INTERSECTION,-35.272019,149.141119,"(-35.272019, 149.141119)"
1216659,04 October 2019,08:45,Property Damage Only,Right angle collision,1,0,DONALDSON/DOONKUNA/ELOUERA INTERSECTION,-35.275195,149.136938,"(-35.275195, 149.136938)"
1216561,03 October 2019,07:50,Injury,Rear end collision,2,1,MARCUS CLARKE/WILDEN  INTERSECTION,-35.281144,149.124159,"(-35.281144, 149.124159)"
1216464,01 October 2019,16:35,Property Damage Only,Rear end collision,1,0,ADELWCOTTWRM/COTTEADELERM/COTTER/DUDLEY INTERSECTION,-35.312992,149.090404,"(-35.312992, 149.090404)"
1216843,14 October 2019,17:52,Injury,Right angle collision,1,1,CONDAMINE/FORBES INTERSECTION,-35.266095,149.129864,"(-35.266095, 149.129864)"
1149675,12 December 2016,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,PETRIE STREET (BUNDA -> COOYONG/BATMAN),-35.278568,149.134449,"(-35.278568, 149.134449)"
1170637,11 October 2017,16:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,COOYONG STREET (DONALDSON -> SCOTTS),-35.276537,149.133943,"(-35.276537, 149.133943)"
1156417,14 March 2017,18:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,PETRIE STREET (BUNDA -> COOYONG/BATMAN),-35.27859,149.134392,"(-35.27859, 149.134392)"
1216835,07 August 2019,18:40,Injury,Right angle collision,1,1,MELROSE/THEODORE INTERSECTION,-35.338434,149.083358,"(-35.338434, 149.083358)"
1217014,18 October 2019,09:15,Property Damage Only,Struck pedestrian (On Road),1,0,ALINGA/MARCUS CLARKE INTERSECTION,-35.278112,149.126451,"(-35.278112, 149.126451)"
1217223,17 October 2019,09:00,Property Damage Only,Rear end collision,1,0,COTTER/MCCULLOCH INTERSECTION,-35.314001,149.08087,"(-35.314001, 149.08087)"
1217871,21 October 2019,14:20,Injury,Overturned (On Road),1,1,DARLING STREET (HEFFERNAN -> SANDFORD),-35.220107,149.143479,"(-35.220107, 149.143479)"
1217021,18 October 2019,19:00,Injury,Other - Vehicle to Vehicle,1,1,FOA/WATTLE INTERSECTION,-35.252787,149.124782,"(-35.252787, 149.124782)"
1217291,21 October 2019,09:30,Injury,Struck pedestrian (Off Road),1,0,CONSTITUTION AVENUE (ALLARA -> CORANDERRK),-35.285133,149.134109,"(-35.285133, 149.134109)"
1217296,23 October 2019,08:55,Injury,Other - Vehicle to Vehicle,1,1,CONDAMINE STREET (BENT -> MCCAUGHEY),-35.266621,149.124174,"(-35.266621, 149.124174)"
1217424,11 October 2019,15:32,Injury,Right turn into oncoming vehicle,1,1,IPSWICH STREET (WILUNA -> CANBERRA / CANBWMONASRM),-35.329785,149.162411,"(-35.329785, 149.162411)"
1217422,04 October 2019,12:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,HALLEY STREET (BENHAM -> BENHAM),-35.413248,149.12909,"(-35.413248, 149.12909)"
1217743,28 October 2019,06:08,Property Damage Only,Right angle collision,1,0,MULLEY/STREETON INTERSECTION,-35.33607,149.051862,"(-35.33607, 149.051862)"
1217608,28 October 2019,08:15,Injury,Other - Vehicle to Vehicle,1,1,ALEXANDER STREET (CHARLOTTE -> PENRHYN),-35.332641,149.124086,"(-35.332641, 149.124086)"
1217816,25 October 2019,16:45,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/WILD INTERSECTION,-35.331788,149.139326,"(-35.331788, 149.139326)"
1199426,12 January 2019,07:15,Property Damage Only,Same direction side swipe,1,0,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311164,149.141729,"(-35.311164, 149.141729)"
1218265,04 November 2019,17:30,Injury,Collision with parked vehicle,1,1,MORT STREET (ELOUERA -> GIRRAHWEEN),-35.27252,149.131601,"(-35.27252, 149.131601)"
1218270,09 November 2019,08:20,Property Damage Only,Same direction side swipe,1,0,KINGSFORD SMITH/BELCONNEN INTERSECTION,-35.239581,149.030251,"(-35.239581, 149.030251)"
1218347,03 November 2019,08:55,Property Damage Only,Right angle collision,1,0,COVINGTON/TILLYARD (SW) INTERSECTION,-35.204999,149.036522,"(-35.204999, 149.036522)"
1218352,04 November 2019,10:10,Property Damage Only,Same direction side swipe,1,0,CANBERRA/CANBWMONASRM/IPSWICH INTERSECTION,-35.330435,149.161921,"(-35.330435, 149.161921)"
1223119,23 January 2020,08:40,Injury,Other - Vehicle to Vehicle,1,1,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311098,149.141787,"(-35.311098, 149.141787)"
1218351,04 November 2019,07:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ELOUERA / GOULD -> GIRRAHWEEN / MASSON),-35.272071,149.130271,"(-35.272071, 149.130271)"
1092438,18 June 2014,07:00,Injury,Overturned (On Road),1,1,MONARO HIGHWAY (MONANNEWCWRM -> MONANCANBWRM),-35.326221,149.163512,"(-35.326221, 149.163512)"
1160785,18 May 2017,08:40,Injury,Struck object (Off Road),1,1,MONASNEWCERM/NEWCASTLE/NEWCWMONASRM INTERSECTION,-35.322774,149.167909,"(-35.322774, 149.167909)"
1222832,23 January 2020,17:15,Property Damage Only,Same direction side swipe,1,0,LONDON/NORTHBOURNE INTERSECTION,-35.279584,149.129157,"(-35.279584, 149.129157)"
1187576,25 June 2018,16:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384324,149.093073,"(-35.384324, 149.093073)"
1180573,22 March 2018,09:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384324,149.093073,"(-35.384324, 149.093073)"
1092558,30 July 2014,06:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384324,149.093073,"(-35.384324, 149.093073)"
1170537,10 October 2017,07:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384209,149.092754,"(-35.384209, 149.092754)"
1139946,26 July 2016,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384226,149.0928,"(-35.384226, 149.0928)"
1040616,03 July 2012,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,-35.373888,149.056862,"(-35.373888, 149.056862)"
1180289,19 March 2018,08:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384212,149.092762,"(-35.384212, 149.092762)"
1149527,01 December 2016,08:35,Injury,Other - Vehicle to Vehicle,1,1,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,-35.373888,149.056862,"(-35.373888, 149.056862)"
1193786,27 September 2018,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,FAIRFAX/MACARTHUR/MILLER INTERSECTION,-35.258735,149.11523,"(-35.258735, 149.11523)"
1058585,25 March 2013,16:40,Injury,Right angle collision,1,1,ATHLLON/LEARMONTH INTERSECTION,-35.403277,149.064743,"(-35.403277, 149.064743)"
1110980,13 May 2015,16:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/SULWOOD INTERSECTION,-35.384627,149.093047,"(-35.384627, 149.093047)"
1041922,14 March 2012,14:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,ATHLLON/DRAKEFORD INTERSECTION,-35.396321,149.07206,"(-35.396321, 149.07206)"
1193281,13 September 2018,19:50,Injury,Same direction side swipe,1,1,LANYON/MONARO INTERSECTION,-35.384084,149.17005,"(-35.384084, 149.17005)"
1192762,18 September 2018,11:30,Injury,Other - Vehicle to Vehicle,1,1,GOZZARD STREET (BRUNING -> HEAZLETT),-35.181761,149.133172,"(-35.181761, 149.133172)"
1229945,04 July 2020,14:15,Injury,Right angle collision,1,1,STONEHAVEN/MELBOURNE/GOWRIE INTERSECTION,-35.319565,149.11431,"(-35.319565, 149.11431)"
1123387,09 November 2015,19:50,Injury,Struck object  (On Road),1,1,MONARO HIGHWAY (ISABELLA -> OLD TUGGERANONG),-35.407005,149.144719,"(-35.407005, 149.144719)"
1193569,25 September 2018,16:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,WENTWORTH/EYRE INTERSECTION,-35.315163,149.144839,"(-35.315163, 149.144839)"
1229944,03 July 2020,18:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,ALINGA/NORTHBOURNE INTERSECTION,-35.278426,149.129344,"(-35.278426, 149.129344)"
1193283,18 September 2018,07:45,Property Damage Only,Right angle collision,1,0,EBDEN/OFFICER/TYSON INTERSECTION,-35.259362,149.147695,"(-35.259362, 149.147695)"
1193814,08 October 2018,09:20,Injury,Other - Vehicle to Vehicle,1,1,GIRRAHWEEN STREET (TORRENS -> LONSDALE),-35.270694,149.133933,"(-35.270694, 149.133933)"
1130905,29 November 2015,10:08,Injury,Struck object  (On Road),1,1,MONARO HIGHWAY (JOHNSON -> OLD COOMA),-35.444108,149.130452,"(-35.444108, 149.130452)"
1121077,30 September 2015,07:20,Injury,Rear end collision,2,2,MONARO HIGHWAY (JOHNSON -> OLD COOMA),-35.471989,149.139394,"(-35.471989, 149.139394)"
1193933,09 October 2018,21:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,MAWSON DRIVE (MAWSON -> HEARD),-35.364192,149.094422,"(-35.364192, 149.094422)"
1193941,12 October 2018,07:20,Injury,Other - Vehicle to Vehicle,1,1,COWPER/IPIMA/LIMESTONE INTERSECTION,-35.265622,149.138023,"(-35.265622, 149.138023)"
1194024,03 October 2018,09:35,Property Damage Only,Right angle collision,1,0,HINDMARSH/LARAKIA INTERSECTION,-35.347249,149.063188,"(-35.347249, 149.063188)"
1194165,15 October 2018,09:35,Injury,Right angle collision,1,1,ANTILL/FEDERAL INTERSECTION,-35.224721,149.165194,"(-35.224721, 149.165194)"
1194161,05 October 2018,19:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/MARCUS CLARKE INTERSECTION,-35.275542,149.126787,"(-35.275542, 149.126787)"
1194215,12 October 2018,07:45,Injury,Right angle collision,1,1,IPIMA/TORRENS INTERSECTION,-35.26675,149.135185,"(-35.26675, 149.135185)"
1194623,15 October 2018,08:45,Property Damage Only,Same direction side swipe,1,0,BENJAMIN WAY (EMU -> CHANDLER),-35.237289,149.067476,"(-35.237289, 149.067476)"
1219697,29 November 2019,08:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.252318,149.135116,"(-35.252318, 149.135116)"
1218440,05 November 2019,08:25,Injury,Same direction side swipe,1,1,GUNGAHLIN DRIVE (GUNDAROO -> AMAGULA / LEXCEN),-35.18576,149.118924,"(-35.18576, 149.118924)"
1218535,28 October 2019,17:10,Injury,Right angle collision,1,1,FITZROY/NATIONAL INTERSECTION,-35.313712,149.130858,"(-35.313712, 149.130858)"
1218462,12 November 2019,17:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,MASSON STREET (WATSON -> MCCAUGHEY),-35.269781,149.125532,"(-35.269781, 149.125532)"
1229898,30 June 2020,15:15,Injury,Right angle collision,1,1,KATOOMBA/MAPLETON INTERSECTION,-35.194873,149.156707,"(-35.194873, 149.156707)"
1219585,27 November 2019,15:15,Injury,Other - Vehicle to Vehicle,1,1,RODEN CUTLER/MOBOURNE INTERSECTION,-35.158881,149.133513,"(-35.158881, 149.133513)"
1218757,11 November 2019,08:00,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/WILD INTERSECTION,-35.331848,149.139259,"(-35.331848, 149.139259)"
1219424,20 November 2019,08:20,Property Damage Only,Right angle collision,1,0,CARREYARRNRM/CARRUTHERS/YARRNCARRWRM INTERSECTION,-35.326304,149.086635,"(-35.326304, 149.086635)"
1218863,12 November 2019,17:40,Property Damage Only,Rear end collision,1,0,CONSTITUTION AVENUE (LONDON -> ALLARA),-35.283689,149.131692,"(-35.283689, 149.131692)"
1218769,16 November 2019,15:50,Injury,Right turn into oncoming vehicle,1,1,CANBERRA/BURKE INTERSECTION,-35.321908,149.144934,"(-35.321908, 149.144934)"
1219051,02 November 2019,12:00,Injury,Right angle collision,1,1,CHALLIS/MORPHETT INTERSECTION,-35.253682,149.134896,"(-35.253682, 149.134896)"
1218774,18 November 2019,09:30,Property Damage Only,Rear end collision,1,0,AINSLIE/COOYONG INTERSECTION,-35.279328,149.135622,"(-35.279328, 149.135622)"
1218755,11 November 2019,07:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,KINGS/BOWEN INTERSECTION,-35.302876,149.138067,"(-35.302876, 149.138067)"
1219485,21 November 2019,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BENDORA CRESCENT (SUGARLOAF -> HAYSTACK / SUGARLOAF),-35.191134,149.121996,"(-35.191134, 149.121996)"
1219584,27 November 2019,08:45,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (CONDAMINE / IPIMA -> MACARTHUR / WAKEFIELD),-35.261214,149.132025,"(-35.261214, 149.132025)"
1219679,23 November 2019,06:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,COTTER/COTTETUGGNRM/TUGGNCOTTWRM INTERSECTION,-35.320372,149.062946,"(-35.320372, 149.062946)"
1219804,27 November 2019,08:55,Injury,Other - Vehicle to Vehicle,1,1,DAVENPORT STREET (SHERBROOKE -> McCOLL),-35.256696,149.146144,"(-35.256696, 149.146144)"
1220022,17 November 2019,10:30,Injury,Same direction side swipe,1,1,EASTLAKE PARADE (GILES -> EYRE),-35.313802,149.146839,"(-35.313802, 149.146839)"
1220043,04 December 2019,15:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,GIRRAHWEEN STREET (TORRENS -> LONSDALE),-35.270703,149.134015,"(-35.270703, 149.134015)"
1220175,25 November 2019,12:08,Injury,Right angle collision,1,1,BRAYBROOKE/GINNINDERRA INTERSECTION,-35.239858,149.103504,"(-35.239858, 149.103504)"
1220403,05 December 2019,22:22,Property Damage Only,Right turn into oncoming vehicle,1,0,MOORE STREET (GOULD -> MASSON),-35.271801,149.128912,"(-35.271801, 149.128912)"
1220404,07 December 2019,11:30,Injury,Overturned (On Road),1,1,LONSDALE STREET (ELOUERA -> COOYONG),-35.273745,149.132704,"(-35.273745, 149.132704)"
1220539,07 December 2019,19:10,Injury,Other - Vehicle to Vehicle,1,1,DAVID STREET (HAY -> SARGOOD),-35.263786,149.124962,"(-35.263786, 149.124962)"
1220665,27 November 2019,17:55,Injury,Right angle collision,1,1,HINDMARSH/LARAKIA INTERSECTION,-35.347158,149.063231,"(-35.347158, 149.063231)"
1220879,11 November 2019,08:45,Injury,Right turn into oncoming vehicle,1,1,CANBERRA/DALBY INTERSECTION,-35.325264,149.153085,"(-35.325264, 149.153085)"
1220721,11 December 2019,07:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,ELOUERA STREET (GOULD / NORTHBOURNE -> MORT),-35.273156,149.131091,"(-35.273156, 149.131091)"
1223791,13 February 2020,17:25,Injury,Right angle collision,1,1,ANTILL/MELBA INTERSECTION,-35.248669,149.142211,"(-35.248669, 149.142211)"
1223740,12 February 2020,08:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA AVENUE (DAWES / LOCKYER -> BARRALLIER / CUNNINGHAM),-35.321255,149.142371,"(-35.321255, 149.142371)"
1223792,14 February 2020,08:51,Injury,Rear end collision,1,1,ADELAIDE AVENUE (STATNADELWRM -> NATIONAL),-35.310208,149.115884,"(-35.310208, 149.115884)"
1223713,11 February 2020,09:10,Property Damage Only,Right angle collision,1,0,DARWINIA/HINDMARSH INTERSECTION,-35.343956,149.028664,"(-35.343956, 149.028664)"
1230230,18 July 2020,18:53,Injury,Right angle collision,1,1,COOYONG/TORRENS INTERSECTION,-35.276183,149.133624,"(-35.276183, 149.133624)"
1230310,10 July 2020,14:55,Property Damage Only,Same direction side swipe,1,0,CANBERRA/NATIONAL INTERSECTION,-35.314261,149.129905,"(-35.314261, 149.129905)"
1230172,21 July 2020,17:40,Injury,Other - Vehicle to Vehicle,1,1,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.252234,149.13513,"(-35.252234, 149.13513)"
1230327,17 July 2020,11:25,Injury,Right angle collision,1,1,FEDERAL/STIRLING INTERSECTION,-35.230436,149.151653,"(-35.230436, 149.151653)"
1230300,08 July 2020,15:00,Injury,Same direction side swipe,1,1,DRAKEFORD/JOHNSON/WOODCOCK INTERSECTION,-35.437646,149.091348,"(-35.437646, 149.091348)"
1231562,07 August 2020,18:00,Property Damage Only,Right angle collision,1,0,BLACKALL/NATIONAL INTERSECTION,-35.30804,149.133584,"(-35.30804, 149.133584)"
1230167,14 July 2020,15:50,Property Damage Only,Right angle collision,1,0,OUTTRIM/WEBBER/WERE (NW) INTERSECTION,-35.435297,149.112273,"(-35.435297, 149.112273)"
1230421,23 July 2020,06:30,Property Damage Only,Right angle collision,1,0,BELCONNEN/COULTER INTERSECTION,-35.24369,149.056643,"(-35.24369, 149.056643)"
1230323,14 July 2020,07:20,Property Damage Only,Right angle collision,1,0,BRINDABELLA CIRCUIT (GEORGE TYSON / ROGAN -> BRINDABELLA),-35.312398,149.188489,"(-35.312398, 149.188489)"
1230654,21 July 2020,05:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA/GEELONG INTERSECTION,-35.333281,149.166765,"(-35.333281, 149.166765)"
1163841,03 July 2017,08:00,Injury,Rear end collision,1,1,CHALLIS STREET (CAPE / DICKSON BUS STATION ACCESS -> ANTILL SRV.RD),-35.24874,149.135694,"(-35.24874, 149.135694)"
1231226,11 August 2020,08:50,Property Damage Only,Same direction side swipe,1,0,ANZAC/FAIRBAIRN/LIMESTONE INTERSECTION,-35.282464,149.14754,"(-35.282464, 149.14754)"
1231232,11 August 2020,16:16,Property Damage Only,Other - Vehicle to Vehicle,1,0,GOODWIN STREET (MURDOCH -> FOX),-35.254047,149.13026,"(-35.254047, 149.13026)"
1231560,07 August 2020,09:00,Property Damage Only,Right angle collision,1,0,ATHLLON/BEASLEY (SW) INTERSECTION,-35.371915,149.09292,"(-35.371915, 149.09292)"
1231213,06 August 2020,08:45,Injury,Other - Vehicle to Vehicle,1,1,MAJURA/PHILLIP INTERSECTION,-35.250247,149.155464,"(-35.250247, 149.155464)"
1231806,06 August 2020,08:15,Injury,Right angle collision,1,1,BRISBANE/TELOPEA INTERSECTION,-35.310436,149.14051,"(-35.310436, 149.14051)"
1231981,24 July 2020,13:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,MONASNEWCERM/NEWCASTLE/NEWCWMONASRM INTERSECTION,-35.322797,149.16789,"(-35.322797, 149.16789)"
1231768,18 August 2020,07:56,Injury,Other - Vehicle to Vehicle,1,1,ATHLLON/LEARMONTH INTERSECTION,-35.403386,149.064586,"(-35.403386, 149.064586)"
1233366,08 September 2020,17:20,Injury,Other - Vehicle to Vehicle,1,1,MACARTHUR/NORTHBOURNE/WAKEFIELD INTERSECTION,-35.260511,149.13204,"(-35.260511, 149.13204)"
1232461,11 June 2020,13:55,Injury,Right angle collision,1,1,ATHLLON/BEASLEY/MAWSON INTERSECTION,-35.364335,149.09236,"(-35.364335, 149.09236)"
1232140,05 August 2020,17:02,Injury,Other - Vehicle to Vehicle,1,1,CHALLIS STREET (MORPHETT -> CAPE / DICKSON BUS STN ACC),-35.252691,149.135056,"(-35.252691, 149.135056)"
1232320,19 August 2020,09:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER/IPIMA/LIMESTONE INTERSECTION,-35.265592,149.138099,"(-35.265592, 149.138099)"
1231240,13 August 2020,11:00,Injury,Other - Vehicle to Vehicle,1,1,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275773,149.129673,"(-35.275773, 149.129673)"
1231632,05 August 2020,14:50,Injury,Other - Vehicle to Vehicle,1,1,CANBERRA AVENUE (GILES -> EYRE / LEFROY),-35.32027,149.138507,"(-35.32027, 149.138507)"
1232775,02 September 2020,16:55,Property Damage Only,Right angle collision,1,0,CALEY/LA PEROUSE INTERSECTION,-35.333505,149.135218,"(-35.333505, 149.135218)"
1232462,20 August 2020,08:40,Injury,Other - Vehicle to Vehicle,1,1,AINSLIE/COOYONG INTERSECTION,-35.279328,149.135622,"(-35.279328, 149.135622)"
1232746,25 August 2020,10:20,Property Damage Only,Same direction side swipe,1,0,WATTLE STREET (BERRIGAN -> GOODWIN / SCRIVENER),-35.257426,149.129097,"(-35.257426, 149.129097)"
1234229,24 September 2020,17:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,FELLOWS ROAD (SULLIVANS CREEK -> EAST),-35.279369,149.118434,"(-35.279369, 149.118434)"
1194680,24 October 2018,12:00,Injury,Right angle collision,1,1,BADIMARA/NEMARANG INTERSECTION,-35.352329,149.068388,"(-35.352329, 149.068388)"
1143352,31 August 2016,09:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY DRIVE (MOORE -> COOYONG / NORTHBOURNE),-35.275705,149.129049,"(-35.275705, 149.129049)"
1042922,08 August 2012,08:30,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (MACARTHUR / WAKEFIELD -> MORPHETT),-35.258523,149.132459,"(-35.258523, 149.132459)"
1033291,03 April 2012,06:15,Property Damage Only,Right angle collision,1,0,NORMAN LINDSAY/THARWA INTERSECTION,-35.458012,149.091157,"(-35.458012, 149.091157)"
1121848,19 September 2015,16:00,Injury,Other - Vehicle to Vehicle,1,1,PADDYS RIVER ROAD (COTTER -> LAUREL CAMP),-35.333277,148.932212,"(-35.333277, 148.932212)"
